id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,0hw8,disrupt8,riskdrop8
7293957,66.65,63.25,1,1,0,49.25,60.65,1,white,1,0,0,0,0,married,$20000-$24999,junior coll,hs grad,postsec ed,postsec ed,never,0,0,0
7293965,48.33,56.17,1,1,0,66.85,66.66,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
7293968,33.37,52.23,1,1,0,48.77,54.2,0,hispanic,0,0,1,0,0,married,50000-$74999,coll grad,hs grad,postsec ed,postsec ed,never,0,0,0
7293971,61.94,57.45,1,1,0,67.97,61.63,1,white,1,0,0,0,0,married,50000-$74999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
7293973,57.02,57.96,1,1,0,63.82,63.21,1,white,1,0,0,0,0,married,50000-$74999,masters,coll <4,postsec ed,postsec ed,never,0,0,0
7293983,59.69,66.67,1,1,0,64.4,69.94,0,api,0,0,0,1,0,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
7293985,63.23,66.59,1,1,0,67.17,65.35,0,api,0,0,0,1,0,married,$20000-$24999,coll grad,masters,postsec ed,postsec ed,never,0,0,0
7293988,58.97,53.84,1,1,0,59.54,51.34,1,white,1,0,0,0,0,married,35000-$49999,coll <4,coll <4,coll grad,postsec ed,never,0,0,0
7293989,48.11,51.17,1,1,0,57.59,54.02,1,white,1,0,0,0,0,married,$25000-$34999,coll <4,masters,coll grad,coll grad,once or twice,0,1,0
7294003,33.9,36.88,1,0,0,42.32,45.96,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,never,1,0,0
7294010,41.29,44.37,1,1,0,51.34,49.31,1,ai,0,0,0,0,1,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7294015,60.57,58.38,1,1,0,56.39,52.22,0,white,1,0,0,0,0,married,50000-$74999,hs grad,junior coll,coll <4,coll <4,never,0,0,0
7294034,57.94,54.92,0,0,0,56.72,63.94,0,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,0t finish hs,coll <4,coll grad,never,0,0,1
7294048,54.27,67,1,1,0,57.61,68.18,0,white,1,0,0,0,0,married,35000-$49999,masters,junior coll,coll grad,coll grad,never,0,0,0
7294061,64.87,62.96,1,1,0,70.55,59.54,0,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,junior coll,junior coll,never,0,0,0
7294091,32.79,44.92,1,0,0,40.04,45.63,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,1,0,0
7295621,60.58,51.7,1,1,0,65.69,44.88,1,white,1,0,0,0,0,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
7295633,53.71,49.77,1,1,0,62.65,49.47,1,white,1,0,0,0,0,married,$25000-$34999,dont k0w,hs grad,coll grad,coll grad,never,0,0,0
7295652,53.26,52.98,1,0,0,41.46,45.2,0,white,1,0,0,0,0,married,$20000-$24999,coll grad,0t finish hs,coll grad,coll <4,never,1,0,0
7295661,52.01,52.93,1,1,0,40.61,53.91,1,white,1,0,0,0,0,married,50000-$74999,coll grad,dont k0w,postsec ed,postsec ed,never,0,0,0
7295678,43.84,51.9,1,1,0,47.28,46.21,0,hispanic,0,0,1,0,0,divorced,$10000-$14999,dont k0w,0t finish hs,coll grad,coll grad,never,0,0,3
7295704,64.44,66.39,1,1,0,64.89,71.84,1,white,1,0,0,0,0,married,$25000-$34999,junior coll,hs grad,coll <4,coll <4,never,0,0,0
7295707,59.19,60.94,1,1,0,59.92,61.06,1,white,1,0,0,0,0,married,$20000-$24999,junior coll,hs grad,coll grad,postsec ed,never,0,0,0
7295709,61.73,58.8,1,1,0,61.65,62.55,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,once or twice,1,1,0
7295716,33.66,33.37,1,1,0,37.93,37.3,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,hs grad,coll grad,never,0,0,0
7295719,62.21,60.73,1,1,0,62.56,58.3,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
7295729,59.77,56,1,1,0,56.04,51.56,1,white,1,0,0,0,0,married,$20000-$24999,hs grad,dont k0w,coll grad,coll grad,never,0,0,0
7295733,59.25,59.89,1,1,0,62.56,64.84,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7295738,54.13,63.25,1,1,0,54.42,56.96,1,white,1,0,0,0,0,married,$25000-$34999,0t finish hs,hs grad,coll grad,coll grad,never,0,0,0
7295762,61.76,61.18,1,1,0,52.72,60.02,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,once or twice,0,1,0
7295768,63.47,65.43,1,1,0,62.09,69.79,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,1
7295782,41.83,40.23,1,1,0,40.68,40.16,0,white,1,0,0,0,0,married,$3000-$4999,hs grad,hs grad,junior coll,junior coll,once or twice,1,1,2
7295785,58.28,62.94,1,1,0,58.66,62.49,1,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
7295786,48.72,59.83,1,1,0,55.07,61.44,0,white,1,0,0,0,0,married,35000-$49999,hs grad,junior coll,coll grad,postsec ed,once or twice,0,1,0
7297317,39.01,47.16,1,0,0,42.23,40.68,1,hispanic,0,0,1,0,0,separated,$1000-$2999,hs grad,hs grad,coll <4,coll <4,never,0,0,2
7297327,40.44,39.37,1,1,0,58.69,49.55,0,black,0,1,0,0,0,married,$5000-$7499,0t finish hs,0t finish hs,coll grad,coll grad,never,1,0,2
7297357,50.19,53.45,1,1,0,59.08,54.97,0,api,0,0,0,1,0,married,$10000-$14999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,1
7297371,31.18,53.58,1,1,0,46.78,58.22,0,api,0,0,0,1,0,married,$10000-$14999,hs grad,dont k0w,coll grad,coll grad,never,0,0,1
7297384,54.29,40.74,1,0,0,53.11,42.74,1,hispanic,0,0,1,0,0,married,$15000-$19999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
7299028,39.71,37.69,1,0,0,36.97,37.78,1,black,0,1,0,0,0,never married,$15000-$19999,dont k0w,dont k0w,postsec ed,postsec ed,once or twice,0,1,1
7299080,51.1,42.42,1,1,0,49.19,42.64,1,black,0,1,0,0,0,married,$25000-$34999,coll <4,coll <4,postsec ed,postsec ed,never,0,0,0
7299339,45.35,38.99,1,1,0,36.45,39,1,ai,0,0,0,0,1,married,$25000-$34999,dont k0w,coll <4,coll grad,coll grad,never,0,0,0
7701510,53.85,47.42,1,0,0,48.25,50.9,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
7701513,58.95,44.32,0,0,0,46.19,44.72,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
7701578,51.62,46.39,0,0,0,47.5,45.49,1,white,1,0,0,0,0,married,$20000-$24999,0t finish hs,junior coll,hs grad,hs grad,never,0,0,0
7701579,52.47,42.09,1,0,0,49.35,43.6,1,ai,0,0,0,0,1,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,0,0,0
7701582,60.11,59.03,1,1,0,62.95,55.86,0,white,1,0,0,0,0,married,35000-$49999,junior coll,hs grad,postsec ed,postsec ed,never,0,0,0
7701590,52.25,37.56,1,1,0,46.6,41.07,1,white,1,0,0,0,0,married,$15000-$19999,dont k0w,hs grad,coll grad,coll grad,never,0,0,0
7701591,58.01,59.26,1,1,0,52.07,56.82,0,white,1,0,0,0,0,married,35000-$49999,hs grad,coll <4,coll grad,coll grad,never,0,0,0
7701598,54.72,40.52,1,1,0,49.25,42.19,1,white,1,0,0,0,0,married,35000-$49999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,0
7706904,42.92,42.35,1,0,0,43.42,38.91,1,hispanic,0,0,1,0,0,divorced,$3000-$4999,0t finish hs,coll <4,coll <4,coll <4,never,0,0,2
7706913,42.91,33.93,0,0,0,46.31,37.27,1,hispanic,0,0,1,0,0,married,$15000-$19999,0t finish hs,0t finish hs,postsec ed,postsec ed,never,1,0,2
7706914,51.77,55.75,1,1,0,40.18,56.66,0,api,0,0,0,1,0,married,50000-$74999,masters,masters,coll grad,coll grad,never,0,0,0
7706921,42.68,42.24,1,1,0,46.26,44.95,1,white,1,0,0,0,0,divorced,$20000-$24999,hs grad,junior coll,coll grad,postsec ed,never,0,0,2
7706924,53.1,57.51,1,1,0,48.26,52.22,0,white,1,0,0,0,0,married,35000-$49999,junior coll,coll grad,postsec ed,postsec ed,never,0,0,0
7706998,34.95,37.59,0,1,0,40.78,41.04,0,white,1,0,0,0,0,married,7500-$9999,0t finish hs,hs grad,junior coll,postsec ed,never,1,0,2
7709800,50.76,59.34,1,0,0,42.29,52.88,1,white,1,0,0,0,0,divorced,$20000-$24999,coll grad,hs grad,coll grad,coll grad,never,0,0,1
7709809,49.38,62.98,1,1,0,47.42,51.55,0,white,1,0,0,0,0,separated,$10000-$14999,0t finish hs,hs grad,coll grad,coll grad,never,0,0,2
7709825,54.48,51.92,1,1,0,51.6,49.26,1,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7709833,55.56,48.2,1,1,0,56.25,38.53,0,white,1,0,0,0,0,married,$20000-$24999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
7709841,54.27,57.73,1,1,0,56.49,49.85,0,white,1,0,0,0,0,married,35000-$49999,dont k0w,dont k0w,postsec ed,postsec ed,never,1,0,0
7709842,45.74,44.68,1,0,0,37.54,45.39,0,white,1,0,0,0,0,married,35000-$49999,junior coll,coll grad,coll grad,coll grad,never,0,0,0
7709848,43.51,41.22,1,0,0,37.68,37.97,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,0t finish hs,coll grad,coll grad,once or twice,0,1,0
7709856,57.98,53.32,1,1,0,60.66,46.37,1,hispanic,0,0,1,0,0,married,50000-$74999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,0
7709864,63.06,54.67,1,1,0,64.18,58.52,0,white,1,0,0,0,0,married,$25000-$34999,junior coll,dont k0w,postsec ed,postsec ed,never,0,0,0
7709866,34.97,41.68,1,0,0,36.55,38.34,0,white,1,0,0,0,0,married,50000-$74999,hs grad,dont k0w,coll grad,coll grad,never,0,0,0
7709872,52.89,47.24,1,1,0,57.16,48.33,1,white,1,0,0,0,0,married,50000-$74999,coll <4,hs grad,postsec ed,postsec ed,never,0,0,0
7709877,41.39,51.82,1,1,0,45.25,49,0,white,1,0,0,0,0,widowed,$25000-$34999,0t finish hs,coll grad,postsec ed,postsec ed,never,0,0,1
7710902,43.93,45.98,0,0,0,39.45,43.4,1,hispanic,0,0,1,0,0,married,$15000-$19999,dont k0w,dont k0w,coll <4,coll <4,never,1,0,0
7710906,50.69,51.78,0,1,0,51.91,48.49,0,white,1,0,0,0,0,married,50000-$74999,junior coll,junior coll,coll grad,coll grad,once or twice,0,1,0
7710914,44.39,46.71,1,1,0,52.15,52.28,1,hispanic,0,0,1,0,0,married,35000-$49999,dont k0w,dont k0w,coll grad,coll grad,once or twice,0,1,0
7710918,61.03,50.82,1,1,0,63.79,48.96,1,hispanic,0,0,1,0,0,married,$25000-$34999,junior coll,coll <4,postsec ed,postsec ed,never,0,0,0
7710925,48.72,49.4,1,1,0,43.33,50,1,hispanic,0,0,1,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,0,0,1
7710965,51.32,53.39,1,0,0,49.89,50.59,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,never,0,0,0
7710966,44.18,47.44,1,0,0,51.47,40.53,1,hispanic,0,0,1,0,0,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7710969,56.36,58.45,1,0,0,56.89,66.39,0,hispanic,0,0,1,0,0,married,35000-$49999,doctorate,0t finish hs,junior coll,junior coll,never,0,0,0
7710974,43.08,54.41,1,1,0,44.91,49.34,1,hispanic,0,0,1,0,0,married,$20000-$24999,hs grad,hs grad,postsec ed,coll grad,never,0,0,1
7714759,64.73,59.12,1,1,0,57.95,52.22,1,white,1,0,0,0,0,widowed,35000-$49999,doctorate,masters,coll grad,coll grad,never,0,0,0
7714775,60.8,62.9,1,1,0,60.58,62.57,0,white,1,0,0,0,0,divorced,$25000-$34999,coll grad,coll grad,postsec ed,postsec ed,never,0,0,1
7714789,51.73,58.41,1,1,0,64.04,56.79,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,once or twice,0,1,0
7714794,55.98,54.73,1,1,0,49.03,53.53,1,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,postsec ed,postsec ed,never,1,0,0
7714798,60.22,62.85,1,1,0,65.13,70.74,0,white,1,0,0,0,0,divorced,$25000-$34999,coll grad,masters,postsec ed,postsec ed,never,0,0,2
7717000,41.71,35.41,0,1,0,38.87,41.04,1,hispanic,0,0,1,0,0,married,$5000-$7499,0t finish hs,0t finish hs,postsec ed,postsec ed,never,0,0,1
7717006,43.83,39.03,1,1,0,46.02,45.46,1,hispanic,0,0,1,0,0,married,$20000-$24999,dont k0w,dont k0w,postsec ed,postsec ed,never,0,0,1
7717037,51.58,41.41,1,1,0,42.78,43.26,1,hispanic,0,0,1,0,0,married,35000-$49999,junior coll,junior coll,postsec ed,postsec ed,never,0,0,0
7717044,43.82,45.76,1,0,0,44.84,43.29,1,hispanic,0,0,1,0,0,married,$20000-$24999,0t finish hs,0t finish hs,postsec ed,postsec ed,never,0,0,1
7717064,33.87,46.52,1,1,0,47.26,43.09,0,hispanic,0,0,1,0,0,married,<$1000,0t finish hs,hs grad,hs grad,hs grad,more than twice,1,1,2
7717072,47.91,42.12,0,1,0,40.92,41.85,0,hispanic,0,0,1,0,0,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,1,0,2
7717073,37.18,41.81,1,1,0,39.99,42.1,1,hispanic,0,0,1,0,0,married,$25000-$34999,0t finish hs,0t finish hs,0t finish hs,0t finish hs,more than twice,0,1,1
7717079,62.23,51.76,1,1,0,47.8,43.15,0,hispanic,0,0,1,0,0,married,7500-$9999,0t finish hs,coll <4,hs grad,coll <4,once or twice,1,1,2
7717084,36.38,40.69,1,1,0,47.79,43.92,0,hispanic,0,0,1,0,0,divorced,$20000-$24999,0t finish hs,coll <4,postsec ed,postsec ed,never,0,0,0
7717089,57.8,38.1,1,0,0,46.96,38.76,0,hispanic,0,0,1,0,0,married,35000-$49999,0t finish hs,hs grad,coll grad,coll grad,never,1,0,1
7717804,51.64,48.55,1,1,0,47.83,53.15,1,white,1,0,0,0,0,married,35000-$49999,coll <4,hs grad,postsec ed,postsec ed,never,0,0,0
7717809,62.43,63.52,1,1,0,67.97,62.15,0,white,1,0,0,0,0,married,35000-$49999,masters,masters,postsec ed,coll grad,never,0,0,0
7717820,63.83,59.75,1,0,0,58.38,56.88,0,white,1,0,0,0,0,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7717836,56.56,49.34,1,1,0,56.84,49.05,1,white,1,0,0,0,0,married,$5000-$7499,dont k0w,dont k0w,coll grad,coll grad,never,0,0,1
7717838,56.79,51.34,1,1,0,59.72,57.64,0,ai,0,0,0,0,1,married,$20000-$24999,hs grad,coll <4,postsec ed,postsec ed,never,1,0,2
7717841,54.55,55.14,1,0,0,58.35,63.57,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,hs grad,hs grad,never,0,0,0
7717847,46.02,44.13,0,0,0,51.5,41.1,0,white,1,0,0,0,0,married,7500-$9999,0t finish hs,hs grad,hs grad,hs grad,never,1,0,1
7717879,32.91,40.12,0,0,0,42.16,38.61,0,api,0,0,0,1,0,married,$5000-$7499,junior coll,hs grad,postsec ed,postsec ed,more than twice,1,1,3
7719733,50.72,60.69,1,1,0,39.6,69.68,0,api,0,0,0,1,0,married,$15000-$19999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
7719747,43.16,47.85,1,1,0,47.41,42.95,0,hispanic,0,0,1,0,0,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,once or twice,0,1,0
7719752,47.24,56.44,1,1,0,58.46,70.29,0,white,1,0,0,0,0,married,$10000-$14999,masters,coll grad,coll grad,coll <4,never,0,0,1
7719764,53.93,54.4,1,1,0,59.12,63.64,1,white,1,0,0,0,0,married,35000-$49999,masters,coll <4,coll grad,coll <4,never,0,0,0
7719777,58.72,64.79,1,1,0,47.02,64.8,0,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7719788,55.01,42.52,1,0,0,42.87,41.37,1,white,1,0,0,0,0,married,$20000-$24999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
7720407,54.69,58.28,1,1,0,53.72,66.36,1,white,1,0,0,0,0,divorced,35000-$49999,masters,masters,postsec ed,postsec ed,never,0,0,2
7720457,47,50.46,1,0,0,39.97,44.38,0,white,1,0,0,0,0,divorced,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7720479,46.79,51.04,1,1,0,36.85,46.06,0,api,0,0,0,1,0,married,$25000-$34999,junior coll,junior coll,coll grad,coll grad,once or twice,0,1,0
7720482,37.02,45.15,1,0,0,37.34,41.44,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,1
7721908,35.22,33.03,0,0,0,35.66,37.81,1,ai,0,0,0,0,1,married,$1000-$2999,0t finish hs,0t finish hs,coll <4,coll <4,never,0,0,3
7721910,36.57,35.48,0,0,0,35.05,35.26,0,ai,0,0,0,0,1,married,$20000-$24999,0t finish hs,dont k0w,coll grad,hs grad,more than twice,1,1,1
7722222,46.55,49.11,1,1,0,65.71,49.81,0,hispanic,0,0,1,0,0,married,50000-$74999,masters,coll grad,coll grad,coll grad,never,0,0,0
7722296,36.1,42.81,1,1,0,43.16,46.68,0,hispanic,0,0,1,0,0,married,$10000-$14999,junior coll,hs grad,coll grad,coll grad,never,1,0,3
7725420,59.11,60.33,1,1,0,55.23,60.32,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,doctorate,postsec ed,postsec ed,never,0,0,0
7725421,50.22,50.96,1,1,0,53.81,50.12,0,hispanic,0,0,1,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7725427,55.24,67.88,1,1,0,59.97,68.97,0,white,1,0,0,0,0,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
7725438,53.4,54.42,1,0,0,55.78,52.06,1,white,1,0,0,0,0,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
7725442,63.54,59.61,1,1,0,54.71,62.13,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,coll grad,coll grad,coll grad,never,0,0,0
7725447,53.81,35.95,1,0,0,48.03,39.83,1,ai,0,0,0,0,1,0t married but cohabit,$10000-$14999,0t finish hs,0t finish hs,hs grad,hs grad,more than twice,0,1,2
7725471,37.22,46.88,1,1,0,44.22,40.6,1,ai,0,0,0,0,1,married,$10000-$14999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,2
7725493,61.1,54.37,1,0,0,63.21,54.02,1,white,1,0,0,0,0,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7725495,59.41,58.61,1,1,0,65.64,59.33,1,white,1,0,0,0,0,married,35000-$49999,hs grad,0t finish hs,coll grad,coll grad,never,0,0,0
7726803,60.27,60.63,1,1,0,70.55,65.73,1,white,1,0,0,0,0,married,$25000-$34999,coll <4,masters,coll grad,coll grad,never,0,0,0
7726812,60.53,47.53,1,1,0,64.53,48.84,1,api,0,0,0,1,0,married,35000-$49999,coll <4,masters,coll grad,coll grad,never,0,0,0
7726816,51.19,46.07,1,0,0,40.02,44.14,0,white,1,0,0,0,0,divorced,$15000-$19999,dont k0w,junior coll,junior coll,junior coll,once or twice,0,1,1
7726839,60.11,42.91,1,0,0,54.23,39.93,1,white,1,0,0,0,0,divorced,$10000-$14999,0t finish hs,hs grad,coll <4,coll <4,never,0,0,2
7726846,53.68,50.69,1,1,0,62.56,57.97,1,white,1,0,0,0,0,married,$10000-$14999,coll <4,coll <4,coll grad,coll grad,never,0,0,1
7726870,38.88,38.34,1,1,0,44.91,39.27,0,black,0,1,0,0,0,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
7726884,57.82,55.2,1,1,0,51.72,45.25,0,white,1,0,0,0,0,married,$25000-$34999,coll grad,coll grad,coll grad,coll grad,never,0,0,2
7726891,55.72,50.5,1,1,0,58.91,53.56,1,white,1,0,0,0,0,married,50000-$74999,coll <4,coll <4,coll grad,coll grad,never,0,0,0
7727914,44.68,46.48,1,0,0,41.83,48.29,0,api,0,0,0,1,0,married,35000-$49999,0t finish hs,dont k0w,coll grad,postsec ed,never,0,0,1
7727919,49.88,41.42,1,1,0,43.04,43.96,0,white,1,0,0,0,0,divorced,$25000-$34999,dont k0w,dont k0w,coll grad,coll grad,once or twice,0,1,1
7727920,43.71,40.16,1,1,0,44.86,47.1,1,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,0,0,1
7727924,55.83,53.04,1,1,0,52.31,50.13,1,hispanic,0,0,1,0,0,married,35000-$49999,coll grad,coll <4,coll grad,coll grad,never,0,0,0
7727940,46.84,50.25,1,0,0,52.41,50.71,0,white,1,0,0,0,0,married,$15000-$19999,0t finish hs,hs grad,coll <4,coll <4,never,0,0,1
7727941,46.77,39.43,1,1,0,41.93,38.01,1,white,1,0,0,0,0,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,0,0,0
7727945,56.96,58.71,1,0,0,62.84,58.86,0,white,1,0,0,0,0,married,$5000-$7499,junior coll,hs grad,coll grad,coll grad,once or twice,1,1,1
7727950,62.31,60.54,1,1,0,66.3,63.7,0,white,1,0,0,0,0,married,35000-$49999,coll <4,masters,coll grad,postsec ed,never,0,0,1
7727979,49.69,55.9,1,1,0,50.53,46.86,0,white,1,0,0,0,0,married,50000-$74999,masters,dont k0w,postsec ed,postsec ed,never,0,0,0
7727999,48.69,53,1,1,0,49.68,66.03,0,white,1,0,0,0,0,divorced,$15000-$19999,hs grad,hs grad,postsec ed,postsec ed,never,0,0,1
7728524,41.88,39.29,1,1,0,37.58,39.36,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,once or twice,0,1,1
7728539,53.12,47.21,0,0,0,52.79,53.12,1,hispanic,0,0,1,0,0,married,$25000-$34999,0t finish hs,0t finish hs,coll grad,coll grad,once or twice,0,1,2
7728548,64.14,48.02,1,1,0,65.64,44.18,1,black,0,1,0,0,0,married,$20000-$24999,coll grad,hs grad,coll grad,coll grad,never,0,0,0
7728550,48.56,36.85,1,1,0,48,40.31,1,black,0,1,0,0,0,married,$25000-$34999,hs grad,coll grad,coll grad,coll grad,never,0,0,0
7728553,36.81,38.47,0,0,0,38.39,41.07,1,hispanic,0,0,1,0,0,divorced,$10000-$14999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,3
7728567,44.69,39.37,0,1,0,45.64,40.38,1,white,1,0,0,0,0,married,$10000-$14999,0t finish hs,0t finish hs,hs grad,junior coll,never,0,0,3
7728571,54.14,48.25,1,1,0,51.04,47.35,1,hispanic,0,0,1,0,0,married,$20000-$24999,hs grad,hs grad,coll grad,coll grad,never,0,0,0
7728580,50.62,48.61,0,1,0,44.14,36.33,0,white,1,0,0,0,0,married,50000-$74999,dont k0w,hs grad,coll <4,coll <4,never,0,0,1
7728593,48.67,42.01,0,1,0,44.77,44.67,0,white,1,0,0,0,0,married,35000-$49999,hs grad,hs grad,hs grad,hs grad,more than twice,1,1,3
7730400,41.67,49.34,1,0,0,40.28,42.9,0,hispanic,0,0,1,0,0,married,$10000-$14999,0t finish hs,hs grad,coll grad,coll grad,never,0,0,2
7730408,46.75,51.06,1,1,0,50.57,48.95,1,hispanic,0,0,1,0,0,married,35000-$49999,masters,masters,junior coll,junior coll,never,0,0,0
7730421,35.22,37.44,0,0,0,44.19,43.7,0,hispanic,0,0,1,0,0,married,$10000-$14999,hs grad,hs grad,junior coll,coll <4,once or twice,0,1,1
7730423,38.97,44.59,1,1,0,32.78,44.63,1,ai,0,0,0,0,1,married,$20000-$24999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,0
7730425,52.42,31.45,0,0,0,42.25,35.82,1,hispanic,0,0,1,0,0,married,$20000-$24999,hs grad,hs grad,junior coll,junior coll,never,0,0,1
7730474,60.26,38.34,1,0,0,54.84,42,1,ai,0,0,0,0,1,married,7500-$9999,0t finish hs,0t finish hs,coll grad,coll grad,once or twice,0,1,1
7730484,55.5,56.03,1,1,0,47.71,52.42,1,hispanic,0,0,1,0,0,married,$25000-$34999,junior coll,hs grad,postsec ed,postsec ed,never,0,0,0
7730485,56.49,52.53,1,1,0,47.45,56.46,1,hispanic,0,0,1,0,0,married,$5000-$7499,0t finish hs,hs grad,coll <4,coll <4,never,0,0,1
7730490,56.43,55.31,1,1,0,55.06,58.51,1,hispanic,0,0,1,0,0,married,$20000-$24999,0t finish hs,junior coll,coll grad,coll grad,never,0,0,0
7732804,60.02,58.92,1,1,0,56.17,61.46,0,white,1,0,0,0,0,married,35000-$49999,coll grad,coll <4,coll grad,coll grad,never,0,0,0
7732828,56.63,57.71,1,1,0,69.15,68.66,1,white,1,0,0,0,0,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,0,0,0
7732831,50.6,48.49,1,0,0,56.13,48.32,1,white,1,0,0,0,0,married,35000-$49999,dont k0w,junior coll,coll grad,coll grad,never,1,0,0
7732833,55.14,47.84,1,0,0,61.14,53.27,1,api,0,0,0,1,0,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
7732858,61.34,58.53,1,1,0,66.3,61.5,1,white,1,0,0,0,0,widowed,$20000-$24999,hs grad,hs grad,coll <4,coll <4,never,0,0,1
7732872,52.07,44.19,0,0,0,50.39,45.61,1,white,1,0,0,0,0,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,1,0,0
7732894,59.89,61.91,1,1,0,52.39,65.8,1,white,1,0,0,0,0,married,$25000-$34999,coll grad,coll grad,coll grad,coll grad,never,0,0,0
7734208,56.68,60.66,1,1,0,44.27,60.34,0,hispanic,0,0,1,0,0,married,$20000-$24999,dont k0w,dont k0w,coll <4,coll <4,never,0,0,0
7734234,47.58,35.62,1,0,0,46.63,40.13,1,hispanic,0,0,1,0,0,divorced,7500-$9999,hs grad,hs grad,coll <4,coll <4,never,0,0,2
7734247,50.25,45.66,1,1,0,41.32,43.68,0,hispanic,0,0,1,0,0,married,$15000-$19999,dont k0w,dont k0w,coll grad,coll grad,never,0,0,2
7734253,59.52,62.08,1,0,0,43.9,55.33,0,hispanic,0,0,1,0,0,married,$5000-$7499,0t finish hs,0t finish hs,postsec ed,postsec ed,never,0,0,2
7734275,41.5,43.05,1,1,0,40.93,41.43,1,hispanic,0,0,1,0,0,married,$20000-$24999,0t finish hs,0t finish hs,coll grad,coll grad,never,0,0,1
7734277,51.09,46.83,1,1,0,45.77,59.65,0,hispanic,0,0,1,0,0,married,$10000-$14999,0t finish hs,0t finish hs,coll <4,coll <4,once or twice,0,1,2
7734289,62.3,44.35,1,1,0,50.84,45.1,1,hispanic,0,0,1,0,0,never married,$3000-$4999,junior coll,0t finish hs,coll grad,coll grad,never,0,0,3
